stn;time;" Globalstrahlung (W/m); Tagesmittel";Luftdruck auf Stationshoehe (hpa);Sonnenscheindauer (min);Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Tiefsttemperatur (¡C);Maximaltemperatur (¡C);Relative Luftfeuchtigkeit (%);Niederschlag (mm);Durchschnittstemperatur (¡C)
GRC;18650330;-;-;-;-;-;-;-;-;0;-12
GRC;18650331;-;-;-;-;-;-;-;-;0;-7.8
GRC;18650401;-;-;-;-;-;-;-;-;0;-5.6
GRC;18650402;-;-;-;-;-;-;-;-;0;-2.2
GRC;18650403;-;-;-;-;-;-;-;-;0;-1.4
GRC;18650404;-;-;-;-;-;-;-;-;0;1.8
GRC;18650405;-;-;-;-;-;-;-;-;0;3.7
GRC;18650406;-;-;-;-;-;-;-;-;0;5.2
GRC;18650407;-;-;-;-;-;-;-;-;0;6.1
GRC;18650408;-;-;-;-;-;-;-;-;0;6.5
GRC;18650409;-;-;-;-;-;-;-;-;0;6.4
GRC;18650410;-;-;-;-;-;-;-;-;0;6.9
GRC;18650411;-;-;-;-;-;-;-;-;0;7.2
GRC;18650412;-;-;-;-;-;-;-;-;0;6.6
GRC;18650413;-;-;-;-;-;-;-;-;0;6.6
GRC;18650414;-;-;-;-;-;-;-;-;0;6.3
GRC;18650415;-;-;-;-;-;-;-;-;0;7
GRC;18650416;-;-;-;-;-;-;-;-;0;9.6
GRC;18650417;-;-;-;-;-;-;-;-;0;10
GRC;18650418;-;-;-;-;-;-;-;-;0;9.1
GRC;18650419;-;-;-;-;-;-;-;-;0;9.8
GRC;18650420;-;-;-;-;-;-;-;-;0;9
GRC;18650421;-;-;-;-;-;-;-;-;0;9.2
GRC;18650422;-;-;-;-;-;-;-;-;0;9
GRC;18650423;-;-;-;-;-;-;-;-;0;10
GRC;18650424;-;-;-;-;-;-;-;-;0;10
GRC;18650425;-;-;-;-;-;-;-;-;0;10.9
GRC;18650426;-;-;-;-;-;-;-;-;0;10.8
GRC;18650427;-;-;-;-;-;-;-;-;0;10.9
GRC;18650428;-;-;-;-;-;-;-;-;0;10.5
GRC;18650429;-;-;-;-;-;-;-;-;0;9.8
GRC;18650430;-;-;-;-;-;-;-;-;0;6.4
GRC;18650501;-;-;-;-;-;-;-;-;0;6.8
GRC;18650502;-;-;-;-;-;-;-;-;0;8.4
GRC;18650503;-;-;-;-;-;-;-;-;0;8.9
GRC;18650504;-;-;-;-;-;-;-;-;0;10.5
GRC;18650505;-;-;-;-;-;-;-;-;0;10.4
GRC;18650506;-;-;-;-;-;-;-;-;0;10.9
GRC;18650507;-;-;-;-;-;-;-;-;0;11.5
GRC;18650508;-;-;-;-;-;-;-;-;0;12.3
GRC;18650509;-;-;-;-;-;-;-;-;7.5;11.6
GRC;18650510;-;-;-;-;-;-;-;-;0;7.8
GRC;18650511;-;-;-;-;-;-;-;-;2.5;3.1
GRC;18650512;-;-;-;-;-;-;-;-;0;7.8
GRC;18650513;-;-;-;-;-;-;-;-;0;8.4
GRC;18650514;-;-;-;-;-;-;-;-;0;11.8
GRC;18650515;-;-;-;-;-;-;-;-;0;11.8
GRC;18650516;-;-;-;-;-;-;-;-;1.5;6.2
GRC;18650517;-;-;-;-;-;-;-;-;0;9.3
GRC;18650518;-;-;-;-;-;-;-;-;0;7.8
GRC;18650519;-;-;-;-;-;-;-;-;19;5.9
GRC;18650520;-;-;-;-;-;-;-;-;0;7.2
GRC;18650521;-;-;-;-;-;-;-;-;22.3;8.3
GRC;18650522;-;-;-;-;-;-;-;-;4.3;8.3
GRC;18650523;-;-;-;-;-;-;-;-;0;10.6
GRC;18650524;-;-;-;-;-;-;-;-;0;7.4
GRC;18650525;-;-;-;-;-;-;-;-;0;6.4
GRC;18650526;-;-;-;-;-;-;-;-;0;10.3
GRC;18650527;-;-;-;-;-;-;-;-;0;13.1
GRC;18650528;-;-;-;-;-;-;-;-;0;16
GRC;18650529;-;-;-;-;-;-;-;-;0;16
GRC;18650530;-;-;-;-;-;-;-;-;0;16.5
GRC;18650531;-;-;-;-;-;-;-;-;0;16.9
GRC;18650601;-;-;-;-;-;-;-;-;0;15.4
GRC;18650602;-;-;-;-;-;-;-;-;0;10.9
GRC;18650603;-;-;-;-;-;-;-;-;6.9;10.4
GRC;18650604;-;-;-;-;-;-;-;-;0;9.5
GRC;18650605;-;-;-;-;-;-;-;-;0;11.8
GRC;18650606;-;-;-;-;-;-;-;-;0;11.5
GRC;18650607;-;-;-;-;-;-;-;-;0;12.3
GRC;18650608;-;-;-;-;-;-;-;-;0;14.3
GRC;18650609;-;-;-;-;-;-;-;-;0;15.3
GRC;18650610;-;-;-;-;-;-;-;-;0;16.1
GRC;18650611;-;-;-;-;-;-;-;-;0;13.3
GRC;18650612;-;-;-;-;-;-;-;-;0;10.6
GRC;18650613;-;-;-;-;-;-;-;-;0;8.9
GRC;18650614;-;-;-;-;-;-;-;-;0;11.4
GRC;18650615;-;-;-;-;-;-;-;-;0;13.6
GRC;18650616;-;-;-;-;-;-;-;-;0;10.6
GRC;18650617;-;-;-;-;-;-;-;-;0;11.7
GRC;18650618;-;-;-;-;-;-;-;-;0;11.4
GRC;18650619;-;-;-;-;-;-;-;-;0;12.6
GRC;18650620;-;-;-;-;-;-;-;-;0;14.3
GRC;18650621;-;-;-;-;-;-;-;-;13;12.6
GRC;18650622;-;-;-;-;-;-;-;-;0;13.7
GRC;18650623;-;-;-;-;-;-;-;-;0;14
GRC;18650624;-;-;-;-;-;-;-;-;0;13.2
GRC;18650625;-;-;-;-;-;-;-;-;0;11.3
GRC;18650626;-;-;-;-;-;-;-;-;0;12.6
GRC;18650627;-;-;-;-;-;-;-;-;0;14.1
GRC;18650628;-;-;-;-;-;-;-;-;0;14.5
GRC;18650629;-;-;-;-;-;-;-;-;0;14.5
GRC;18650630;-;-;-;-;-;-;-;-;14.2;7.4
GRC;18650701;-;-;-;-;-;-;-;-;0;7.8
GRC;18650702;-;-;-;-;-;-;-;-;0;9.6
GRC;18650703;-;-;-;-;-;-;-;-;0;12.8
GRC;18650704;-;-;-;-;-;-;-;-;0;15.1
GRC;18650705;-;-;-;-;-;-;-;-;0;16.9
GRC;18650706;-;-;-;-;-;-;-;-;0;18.7
GRC;18650707;-;-;-;-;-;-;-;-;0;18.6
GRC;18650708;-;-;-;-;-;-;-;-;4;19.1
GRC;18650709;-;-;-;-;-;-;-;-;0;13.6
GRC;18650710;-;-;-;-;-;-;-;-;16.5;9.7
GRC;18650711;-;-;-;-;-;-;-;-;0;12.5
GRC;18650712;-;-;-;-;-;-;-;-;2.5;9.2
GRC;18650713;-;-;-;-;-;-;-;-;0;10.6
GRC;18650714;-;-;-;-;-;-;-;-;0;15.7
GRC;18650715;-;-;-;-;-;-;-;-;0;18.8
GRC;18650716;-;-;-;-;-;-;-;-;0;20.4
GRC;18650717;-;-;-;-;-;-;-;-;0;19.9
GRC;18650718;-;-;-;-;-;-;-;-;5;16.3
GRC;18650719;-;-;-;-;-;-;-;-;0;18.5
GRC;18650720;-;-;-;-;-;-;-;-;0;18.7
GRC;18650721;-;-;-;-;-;-;-;-;0;14.3
GRC;18650722;-;-;-;-;-;-;-;-;10.5;11.4
GRC;18650723;-;-;-;-;-;-;-;-;0;14.1
GRC;18650724;-;-;-;-;-;-;-;-;12.5;11.5
GRC;18650725;-;-;-;-;-;-;-;-;0;10.8
GRC;18650726;-;-;-;-;-;-;-;-;13.3;10.8
GRC;18650727;-;-;-;-;-;-;-;-;0;14.2
GRC;18650728;-;-;-;-;-;-;-;-;7.5;14.2
GRC;18650729;-;-;-;-;-;-;-;-;0;14.4
GRC;18650730;-;-;-;-;-;-;-;-;0;16.6
GRC;18650731;-;-;-;-;-;-;-;-;0;16.3
GRC;18650801;-;-;-;-;-;-;-;-;0;11.9
GRC;18650802;-;-;-;-;-;-;-;-;0;9.7
GRC;18650803;-;-;-;-;-;-;-;-;9.2;8.6
GRC;18650804;-;-;-;-;-;-;-;-;0;5.5
GRC;18650805;-;-;-;-;-;-;-;-;0;7.4
GRC;18650806;-;-;-;-;-;-;-;-;0;9.1
GRC;18650807;-;-;-;-;-;-;-;-;0;8.4
GRC;18650808;-;-;-;-;-;-;-;-;2.9;8.8
GRC;18650809;-;-;-;-;-;-;-;-;0;12.2
GRC;18650810;-;-;-;-;-;-;-;-;4;13.3
GRC;18650811;-;-;-;-;-;-;-;-;0;13.4
GRC;18650812;-;-;-;-;-;-;-;-;0;15
GRC;18650813;-;-;-;-;-;-;-;-;0;14.3
GRC;18650814;-;-;-;-;-;-;-;-;11;9.8
GRC;18650815;-;-;-;-;-;-;-;-;0;9.8
GRC;18650816;-;-;-;-;-;-;-;-;1.5;9.8
GRC;18650817;-;-;-;-;-;-;-;-;0;8.9
GRC;18650818;-;-;-;-;-;-;-;-;0;9.6
GRC;18650819;-;-;-;-;-;-;-;-;25.4;7.9
GRC;18650820;-;-;-;-;-;-;-;-;0;11.4
GRC;18650821;-;-;-;-;-;-;-;-;0;12.6
GRC;18650822;-;-;-;-;-;-;-;-;0;12.6
GRC;18650823;-;-;-;-;-;-;-;-;0;11.9
GRC;18650824;-;-;-;-;-;-;-;-;0;11.4
GRC;18650825;-;-;-;-;-;-;-;-;0;12.1
GRC;18650826;-;-;-;-;-;-;-;-;33.5;12.4
GRC;18650827;-;-;-;-;-;-;-;-;0;18
GRC;18650828;-;-;-;-;-;-;-;-;0;20.8
GRC;18650829;-;-;-;-;-;-;-;-;5;15.7
GRC;18650830;-;-;-;-;-;-;-;-;0;9
GRC;18650831;-;-;-;-;-;-;-;-;4;8.4
GRC;18650901;-;-;-;-;-;-;-;-;0;10.5
GRC;18650902;-;-;-;-;-;-;-;-;0;10.9
GRC;18650903;-;-;-;-;-;-;-;-;0;12.7
GRC;18650904;-;-;-;-;-;-;-;-;0;14.3
GRC;18650905;-;-;-;-;-;-;-;-;0;14.5
GRC;18650906;-;-;-;-;-;-;-;-;0;14.2
GRC;18650907;-;-;-;-;-;-;-;-;0;14.3
GRC;18650908;-;-;-;-;-;-;-;-;0;13.4
GRC;18650909;-;-;-;-;-;-;-;-;0;13.6
GRC;18650910;-;-;-;-;-;-;-;-;0;13.8
GRC;18650911;-;-;-;-;-;-;-;-;0;15.3
GRC;18650912;-;-;-;-;-;-;-;-;0;14
GRC;18650913;-;-;-;-;-;-;-;-;0;12
GRC;18650914;-;-;-;-;-;-;-;-;0;12.5
GRC;18650915;-;-;-;-;-;-;-;-;0;13
GRC;18650916;-;-;-;-;-;-;-;-;0;13.1
GRC;18650917;-;-;-;-;-;-;-;-;0;13.2
GRC;18650918;-;-;-;-;-;-;-;-;0;13.2
GRC;18650919;-;-;-;-;-;-;-;-;0;12.8
GRC;18650920;-;-;-;-;-;-;-;-;0;13.2
GRC;18650921;-;-;-;-;-;-;-;-;0;13
GRC;18650922;-;-;-;-;-;-;-;-;0;13
GRC;18650923;-;-;-;-;-;-;-;-;0;12.3
GRC;18650924;-;-;-;-;-;-;-;-;0;11.1
GRC;18650925;-;-;-;-;-;-;-;-;0;10.7
GRC;18650926;-;-;-;-;-;-;-;-;0;11.3
GRC;18650927;-;-;-;-;-;-;-;-;0;8.8
GRC;18650928;-;-;-;-;-;-;-;-;0;9.3
GRC;18650929;-;-;-;-;-;-;-;-;0;8.8
GRC;18650930;-;-;-;-;-;-;-;-;0;9.1
GRC;18651001;-;-;-;-;-;-;-;-;0;7.8
GRC;18651002;-;-;-;-;-;-;-;-;0;8.6
GRC;18651003;-;-;-;-;-;-;-;-;0;8.7
GRC;18651004;-;-;-;-;-;-;-;-;0;8.1
GRC;18651005;-;-;-;-;-;-;-;-;0;4.8
GRC;18651006;-;-;-;-;-;-;-;-;0;4.4
GRC;18651007;-;-;-;-;-;-;-;-;0;6.5
GRC;18651008;-;-;-;-;-;-;-;-;0;8.9
GRC;18651009;-;-;-;-;-;-;-;-;0;7.5
GRC;18651010;-;-;-;-;-;-;-;-;0;6.3
GRC;18651011;-;-;-;-;-;-;-;-;0;6
GRC;18651012;-;-;-;-;-;-;-;-;0;5.7
GRC;18651013;-;-;-;-;-;-;-;-;0;5.4
GRC;18651014;-;-;-;-;-;-;-;-;0;3.5
GRC;18651015;-;-;-;-;-;-;-;-;6;3.3
GRC;18651016;-;-;-;-;-;-;-;-;0;3.8
GRC;18651017;-;-;-;-;-;-;-;-;0;3.8
GRC;18651018;-;-;-;-;-;-;-;-;0;5.8
GRC;18651019;-;-;-;-;-;-;-;-;5;3.3
GRC;18651020;-;-;-;-;-;-;-;-;0;2.2
GRC;18651021;-;-;-;-;-;-;-;-;0;4.5
GRC;18651022;-;-;-;-;-;-;-;-;0;6.9
GRC;18651023;-;-;-;-;-;-;-;-;5.7;2.4
GRC;18651024;-;-;-;-;-;-;-;-;0;2.7
GRC;18651025;-;-;-;-;-;-;-;-;0;4.6
GRC;18651026;-;-;-;-;-;-;-;-;0;2.4
GRC;18651027;-;-;-;-;-;-;-;-;0;0.1
GRC;18651028;-;-;-;-;-;-;-;-;17;-0.8
GRC;18651029;-;-;-;-;-;-;-;-;0;-0.8
GRC;18651030;-;-;-;-;-;-;-;-;0;3.2
GRC;18651031;-;-;-;-;-;-;-;-;0;0.8
GRC;18651101;-;-;-;-;-;-;-;-;0;-0.4
GRC;18651102;-;-;-;-;-;-;-;-;21;-0.3
GRC;18651103;-;-;-;-;-;-;-;-;23.6;-0.7
GRC;18651104;-;-;-;-;-;-;-;-;21.5;-0.9
GRC;18651105;-;-;-;-;-;-;-;-;0;-1.4
GRC;18651106;-;-;-;-;-;-;-;-;0;0.5
GRC;18651107;-;-;-;-;-;-;-;-;0;0.4
GRC;18651108;-;-;-;-;-;-;-;-;0;1.9
GRC;18651109;-;-;-;-;-;-;-;-;13.5;-1
GRC;18651110;-;-;-;-;-;-;-;-;0;-3
GRC;18651111;-;-;-;-;-;-;-;-;0;-3
GRC;18651112;-;-;-;-;-;-;-;-;0;-0.2
GRC;18651113;-;-;-;-;-;-;-;-;0;2.2
GRC;18651114;-;-;-;-;-;-;-;-;0;0.6
GRC;18651115;-;-;-;-;-;-;-;-;0;0.1
GRC;18651116;-;-;-;-;-;-;-;-;0;-0.4
GRC;18651117;-;-;-;-;-;-;-;-;0;2.2
GRC;18651118;-;-;-;-;-;-;-;-;0;-0.1
GRC;18651119;-;-;-;-;-;-;-;-;0;-0.7
GRC;18651120;-;-;-;-;-;-;-;-;0;1.8
GRC;18651121;-;-;-;-;-;-;-;-;0;2.7
GRC;18651122;-;-;-;-;-;-;-;-;0;3
GRC;18651123;-;-;-;-;-;-;-;-;0;6.3
GRC;18651124;-;-;-;-;-;-;-;-;0;3.9
GRC;18651125;-;-;-;-;-;-;-;-;0;3.9
GRC;18651126;-;-;-;-;-;-;-;-;0;6.5
GRC;18651127;-;-;-;-;-;-;-;-;0;1.1
GRC;18651128;-;-;-;-;-;-;-;-;0;-0.1
GRC;18651129;-;-;-;-;-;-;-;-;0;-1.2
GRC;18651130;-;-;-;-;-;-;-;-;0;1.6
GRC;18651201;-;-;-;-;-;-;-;-;4;0.1
GRC;18651202;-;-;-;-;-;-;-;-;0;0.9
GRC;18651203;-;-;-;-;-;-;-;-;0;1.5
GRC;18651204;-;-;-;-;-;-;-;-;0;0.5
GRC;18651205;-;-;-;-;-;-;-;-;8.1;-1.3
GRC;18651206;-;-;-;-;-;-;-;-;0;-2.2
GRC;18651207;-;-;-;-;-;-;-;-;0;-1.1
GRC;18651208;-;-;-;-;-;-;-;-;0;-0.9
GRC;18651209;-;-;-;-;-;-;-;-;0;-1.2
GRC;18651210;-;-;-;-;-;-;-;-;0;-1.5
GRC;18651211;-;-;-;-;-;-;-;-;0;-2.4
GRC;18651212;-;-;-;-;-;-;-;-;0;-5.3
GRC;18651213;-;-;-;-;-;-;-;-;0;-8.4
GRC;18651214;-;-;-;-;-;-;-;-;0;-6.8
GRC;18651215;-;-;-;-;-;-;-;-;0;-10.1
GRC;18651216;-;-;-;-;-;-;-;-;0;-6.8
GRC;18651217;-;-;-;-;-;-;-;-;0;-3.7
GRC;18651218;-;-;-;-;-;-;-;-;0;-1.8
GRC;18651219;-;-;-;-;-;-;-;-;0;-1
GRC;18651220;-;-;-;-;-;-;-;-;0;-1.8
GRC;18651221;-;-;-;-;-;-;-;-;0;0
GRC;18651222;-;-;-;-;-;-;-;-;0;3.4
GRC;18651223;-;-;-;-;-;-;-;-;0;4.6
GRC;18651224;-;-;-;-;-;-;-;-;0;3.4
GRC;18651225;-;-;-;-;-;-;-;-;0;2.5
GRC;18651226;-;-;-;-;-;-;-;-;0;1.8
GRC;18651227;-;-;-;-;-;-;-;-;0;-0.4
GRC;18651228;-;-;-;-;-;-;-;-;0;-1.2
GRC;18651229;-;-;-;-;-;-;-;-;0;-1.2
GRC;18651230;-;-;-;-;-;-;-;-;0;-2.6
GRC;18651231;-;-;-;-;-;-;-;-;0;-2.7
GRC;18660101;-;-;-;-;-;-;-;-;0;-2.2
GRC;18660102;-;-;-;-;-;-;-;-;3.2;-3.6
GRC;18660103;-;-;-;-;-;-;-;-;0;-1.3
GRC;18660104;-;-;-;-;-;-;-;-;0;0.8
GRC;18660105;-;-;-;-;-;-;-;-;0;-0.3
GRC;18660106;-;-;-;-;-;-;-;-;0;-1
GRC;18660107;-;-;-;-;-;-;-;-;0;-2
GRC;18660108;-;-;-;-;-;-;-;-;7.5;-1.9
GRC;18660109;-;-;-;-;-;-;-;-;9.5;-3.4
GRC;18660110;-;-;-;-;-;-;-;-;0;-6.5
GRC;18660111;-;-;-;-;-;-;-;-;0;-2.8
GRC;18660112;-;-;-;-;-;-;-;-;0;-6.1
GRC;18660113;-;-;-;-;-;-;-;-;2.2;-7.3
GRC;18660114;-;-;-;-;-;-;-;-;0;-0.3
GRC;18660115;-;-;-;-;-;-;-;-;0;1.3
GRC;18660116;-;-;-;-;-;-;-;-;0;-0.8
GRC;18660117;-;-;-;-;-;-;-;-;0;-1.2
GRC;18660118;-;-;-;-;-;-;-;-;0;0.7
GRC;18660119;-;-;-;-;-;-;-;-;0;0.8
GRC;18660120;-;-;-;-;-;-;-;-;0;-0.5
GRC;18660121;-;-;-;-;-;-;-;-;0;0.2
GRC;18660122;-;-;-;-;-;-;-;-;0;1.5
GRC;18660123;-;-;-;-;-;-;-;-;0;-3
GRC;18660124;-;-;-;-;-;-;-;-;0;-3.9
GRC;18660125;-;-;-;-;-;-;-;-;0;1.4
GRC;18660126;-;-;-;-;-;-;-;-;0;2.3
GRC;18660127;-;-;-;-;-;-;-;-;0;1
GRC;18660128;-;-;-;-;-;-;-;-;0;0.4
GRC;18660129;-;-;-;-;-;-;-;-;0;-0.1
GRC;18660130;-;-;-;-;-;-;-;-;0;-2.1
GRC;18660131;-;-;-;-;-;-;-;-;0;0.3
GRC;18660201;-;-;-;-;-;-;-;-;0;-0.7
GRC;18660202;-;-;-;-;-;-;-;-;24.5;1.9
GRC;18660203;-;-;-;-;-;-;-;-;0;-2.7
GRC;18660204;-;-;-;-;-;-;-;-;0;-4.2
GRC;18660205;-;-;-;-;-;-;-;-;0;-4.3
GRC;18660206;-;-;-;-;-;-;-;-;10;-0.9
GRC;18660207;-;-;-;-;-;-;-;-;0;3.1
GRC;18660208;-;-;-;-;-;-;-;-;0;0.2
GRC;18660209;-;-;-;-;-;-;-;-;0;0.5
GRC;18660210;-;-;-;-;-;-;-;-;0;0.5
GRC;18660211;-;-;-;-;-;-;-;-;0;-1
GRC;18660212;-;-;-;-;-;-;-;-;0;-0.6
GRC;18660213;-;-;-;-;-;-;-;-;16.7;-2.8
GRC;18660214;-;-;-;-;-;-;-;-;0;-6
GRC;18660215;-;-;-;-;-;-;-;-;0;-5.7
GRC;18660216;-;-;-;-;-;-;-;-;0;-3
GRC;18660217;-;-;-;-;-;-;-;-;0;0
GRC;18660218;-;-;-;-;-;-;-;-;0;-0.4
GRC;18660219;-;-;-;-;-;-;-;-;0;0.5
GRC;18660220;-;-;-;-;-;-;-;-;0;2.3
GRC;18660221;-;-;-;-;-;-;-;-;0;3.2
GRC;18660222;-;-;-;-;-;-;-;-;0;0.4
GRC;18660223;-;-;-;-;-;-;-;-;0;-0.7
GRC;18660224;-;-;-;-;-;-;-;-;0;-1.6
GRC;18660225;-;-;-;-;-;-;-;-;0;-4.8
GRC;18660226;-;-;-;-;-;-;-;-;0;-3.9
GRC;18660227;-;-;-;-;-;-;-;-;0;-2.5
GRC;18660228;-;-;-;-;-;-;-;-;0;-0.4
GRC;18660301;-;-;-;-;-;-;-;-;0;-1.8
GRC;18660302;-;-;-;-;-;-;-;-;0;0.1
GRC;18660303;-;-;-;-;-;-;-;-;0;1.8
GRC;18660304;-;-;-;-;-;-;-;-;0;1.5
GRC;18660305;-;-;-;-;-;-;-;-;0;1
GRC;18660306;-;-;-;-;-;-;-;-;12.5;-3.2
GRC;18660307;-;-;-;-;-;-;-;-;0;-2.8
GRC;18660308;-;-;-;-;-;-;-;-;0;-3.7
GRC;18660309;-;-;-;-;-;-;-;-;0;-5.3
GRC;18660310;-;-;-;-;-;-;-;-;0;-4.4
GRC;18660311;-;-;-;-;-;-;-;-;0;-5.8
GRC;18660312;-;-;-;-;-;-;-;-;0;-3.7
GRC;18660313;-;-;-;-;-;-;-;-;0;-3
GRC;18660314;-;-;-;-;-;-;-;-;0;-6.6
GRC;18660315;-;-;-;-;-;-;-;-;0;-5.2
GRC;18660316;-;-;-;-;-;-;-;-;0;-1.1
GRC;18660317;-;-;-;-;-;-;-;-;0;-1.4
GRC;18660318;-;-;-;-;-;-;-;-;0;0
GRC;18660319;-;-;-;-;-;-;-;-;0;-0.6
GRC;18660320;-;-;-;-;-;-;-;-;0;-0.4
GRC;18660321;-;-;-;-;-;-;-;-;0;1
GRC;18660322;-;-;-;-;-;-;-;-;0;-0.7
GRC;18660323;-;-;-;-;-;-;-;-;0;-2.3
GRC;18660324;-;-;-;-;-;-;-;-;0;-0.9
GRC;18660325;-;-;-;-;-;-;-;-;0;-2.5
GRC;18660326;-;-;-;-;-;-;-;-;8;-0.6
GRC;18660327;-;-;-;-;-;-;-;-;0;-0.1
GRC;18660328;-;-;-;-;-;-;-;-;0;0.2
GRC;18660329;-;-;-;-;-;-;-;-;0;0.9
GRC;18660330;-;-;-;-;-;-;-;-;0;1.6
GRC;18660331;-;-;-;-;-;-;-;-;0;2.7
GRC;18660401;-;-;-;-;-;-;-;-;0;-0.1
GRC;18660402;-;-;-;-;-;-;-;-;0;-2.3
GRC;18660403;-;-;-;-;-;-;-;-;8.3;-2.3
GRC;18660404;-;-;-;-;-;-;-;-;0;-1.5
GRC;18660405;-;-;-;-;-;-;-;-;0;0
GRC;18660406;-;-;-;-;-;-;-;-;0;1
GRC;18660407;-;-;-;-;-;-;-;-;8;4
GRC;18660408;-;-;-;-;-;-;-;-;0;2.3
GRC;18660409;-;-;-;-;-;-;-;-;0;1.5
GRC;18660410;-;-;-;-;-;-;-;-;0;1
GRC;18660411;-;-;-;-;-;-;-;-;0;3.3
GRC;18660412;-;-;-;-;-;-;-;-;0;3.4
GRC;18660413;-;-;-;-;-;-;-;-;0;6.4
GRC;18660414;-;-;-;-;-;-;-;-;0;4.9
GRC;18660415;-;-;-;-;-;-;-;-;0;2.2
GRC;18660416;-;-;-;-;-;-;-;-;0;4.2
GRC;18660417;-;-;-;-;-;-;-;-;0;7.1
GRC;18660418;-;-;-;-;-;-;-;-;0;5.4
GRC;18660419;-;-;-;-;-;-;-;-;0;6.7
GRC;18660420;-;-;-;-;-;-;-;-;0;4.4
GRC;18660421;-;-;-;-;-;-;-;-;4.9;2.5
GRC;18660422;-;-;-;-;-;-;-;-;0;2.1
GRC;18660423;-;-;-;-;-;-;-;-;0;1.3
GRC;18660424;-;-;-;-;-;-;-;-;0;3.7
GRC;18660425;-;-;-;-;-;-;-;-;0;5.4
GRC;18660426;-;-;-;-;-;-;-;-;0;8.3
GRC;18660427;-;-;-;-;-;-;-;-;0;9.6
GRC;18660428;-;-;-;-;-;-;-;-;0;10.2
GRC;18660429;-;-;-;-;-;-;-;-;0;7.6
GRC;18660430;-;-;-;-;-;-;-;-;0;7.3
GRC;18660501;-;-;-;-;-;-;-;-;11;3
GRC;18660502;-;-;-;-;-;-;-;-;40;2
GRC;18660503;-;-;-;-;-;-;-;-;0;5.1
GRC;18660504;-;-;-;-;-;-;-;-;0;6.2
GRC;18660505;-;-;-;-;-;-;-;-;0;4.2
GRC;18660506;-;-;-;-;-;-;-;-;0;7.7
GRC;18660507;-;-;-;-;-;-;-;-;0;7.2
GRC;18660508;-;-;-;-;-;-;-;-;0;8.6
GRC;18660509;-;-;-;-;-;-;-;-;0;10
GRC;18660510;-;-;-;-;-;-;-;-;0;8.8
GRC;18660511;-;-;-;-;-;-;-;-;0;8.5
GRC;18660512;-;-;-;-;-;-;-;-;0;3.1
GRC;18660513;-;-;-;-;-;-;-;-;0;1.4
GRC;18660514;-;-;-;-;-;-;-;-;0;1.8
GRC;18660515;-;-;-;-;-;-;-;-;0;1.2
GRC;18660516;-;-;-;-;-;-;-;-;0;1.8
GRC;18660517;-;-;-;-;-;-;-;-;0;3.8
GRC;18660518;-;-;-;-;-;-;-;-;0;4.8
GRC;18660519;-;-;-;-;-;-;-;-;0;6.1
GRC;18660520;-;-;-;-;-;-;-;-;0;7.3
GRC;18660521;-;-;-;-;-;-;-;-;0;6.8
GRC;18660522;-;-;-;-;-;-;-;-;0;5.9
GRC;18660523;-;-;-;-;-;-;-;-;0;5.6
GRC;18660524;-;-;-;-;-;-;-;-;0;6.1
GRC;18660525;-;-;-;-;-;-;-;-;0;4.5
GRC;18660526;-;-;-;-;-;-;-;-;6.5;6.2
GRC;18660527;-;-;-;-;-;-;-;-;0;8.4
GRC;18660528;-;-;-;-;-;-;-;-;10.5;8
GRC;18660529;-;-;-;-;-;-;-;-;5.4;8.1
GRC;18660530;-;-;-;-;-;-;-;-;5.5;6.6
GRC;18660531;-;-;-;-;-;-;-;-;0;8.1
GRC;18660601;-;-;-;-;-;-;-;-;0;9.9
GRC;18660602;-;-;-;-;-;-;-;-;0;10.8
GRC;18660603;-;-;-;-;-;-;-;-;0;13.1
GRC;18660604;-;-;-;-;-;-;-;-;0;8.6
GRC;18660605;-;-;-;-;-;-;-;-;7.4;9.5
GRC;18660606;-;-;-;-;-;-;-;-;0;10.4
GRC;18660607;-;-;-;-;-;-;-;-;0;12.1
GRC;18660608;-;-;-;-;-;-;-;-;0;13.9
GRC;18660609;-;-;-;-;-;-;-;-;0;14.4
GRC;18660610;-;-;-;-;-;-;-;-;0;15.3
GRC;18660611;-;-;-;-;-;-;-;-;0;15.4
GRC;18660612;-;-;-;-;-;-;-;-;0;14.6
GRC;18660613;-;-;-;-;-;-;-;-;0;11.5
GRC;18660614;-;-;-;-;-;-;-;-;0;11.1
GRC;18660615;-;-;-;-;-;-;-;-;7.9;8.5
GRC;18660616;-;-;-;-;-;-;-;-;0;10.5
GRC;18660617;-;-;-;-;-;-;-;-;0;5.7
GRC;18660618;-;-;-;-;-;-;-;-;0;7.6
GRC;18660619;-;-;-;-;-;-;-;-;0;13.1
GRC;18660620;-;-;-;-;-;-;-;-;0;12.7
GRC;18660621;-;-;-;-;-;-;-;-;0;14.9
GRC;18660622;-;-;-;-;-;-;-;-;0;14.3
GRC;18660623;-;-;-;-;-;-;-;-;0;14.3
GRC;18660624;-;-;-;-;-;-;-;-;0;17.3
GRC;18660625;-;-;-;-;-;-;-;-;0;11.3
GRC;18660626;-;-;-;-;-;-;-;-;8.1;13.3
GRC;18660627;-;-;-;-;-;-;-;-;0;14.1
GRC;18660628;-;-;-;-;-;-;-;-;0;15.8
GRC;18660629;-;-;-;-;-;-;-;-;0;13.4
GRC;18660630;-;-;-;-;-;-;-;-;0;11.6
