stn;time;" Globalstrahlung (W/m); Tagesmittel";Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Luftdruck auf Stationshoehe (hpa);Niederschlag (mm);Durchschnittstemperatur (¡C);Sonnenscheindauer (min);Tiefsttemperatur (¡C);Maximaltemperatur (¡C);Relative Luftfeuchtigkeit (%)
DAV;18680226;-;-;-;841.7;8.3;-0.6;-;-;-;-
DAV;18680227;-;-;-;839;0;-1.6;-;-;-;-
DAV;18680228;-;-;-;838.1;0;-1.9;-;-;-;-
DAV;18680229;-;-;-;835.4;0;0.8;-;-;-;-
DAV;18680301;-;-;-;828.6;0;-0.6;-;-;-;-
DAV;18680302;-;-;-;832.9;1.8;-4.8;-;-;-;-
DAV;18680303;-;-;-;833.9;27.5;-3.4;-;-;-;-
DAV;18680304;-;-;-;838;7.8;-1;-;-;-;-
DAV;18680305;-;-;-;834.2;21;1.4;-;-;-;-
DAV;18680306;-;-;-;819.9;0;-4.1;-;-;-;-
DAV;18680307;-;-;-;822.8;15.4;-5.9;-;-;-;-
DAV;18680308;-;-;-;820.6;0;-3.3;-;-;-;-
DAV;18680309;-;-;-;823.7;0.7;-7.4;-;-;-;-
DAV;18680310;-;-;-;819.1;0;-3.9;-;-;-;-
DAV;18680311;-;-;-;824.5;5;-3.1;-;-;-;-
DAV;18680312;-;-;-;827.3;0;-1.6;-;-;-;-
DAV;18680313;-;-;-;840.5;0;-3.1;-;-;-;-
DAV;18680314;-;-;-;841.7;0;-5.1;-;-;-;-
DAV;18680315;-;-;-;844.9;0;-5.9;-;-;-;-
DAV;18680316;-;-;-;839.7;0;-2.5;-;-;-;-
DAV;18680317;-;-;-;835.8;0;-3.5;-;-;-;-
DAV;18680318;-;-;-;829.2;3.2;-4.3;-;-;-;-
DAV;18680319;-;-;-;826.4;2.4;-5.7;-;-;-;-
DAV;18680320;-;-;-;830.3;0;-6.1;-;-;-;-
DAV;18680321;-;-;-;833.9;0;-7.2;-;-;-;-
DAV;18680322;-;-;-;835.5;0;-5.4;-;-;-;-
DAV;18680323;-;-;-;828.7;0;-4.5;-;-;-;-
DAV;18680324;-;-;-;819.9;6.5;-8.9;-;-;-;-
DAV;18680325;-;-;-;822.6;1.6;-12.6;-;-;-;-
DAV;18680326;-;-;-;828.3;0;-13.1;-;-;-;-
DAV;18680327;-;-;-;825.4;5.2;-5.5;-;-;-;-
DAV;18680328;-;-;-;828.6;24.4;-4.6;-;-;-;-
DAV;18680329;-;-;-;833;1.5;-5.5;-;-;-;-
DAV;18680330;-;-;-;834;0.1;-4.2;-;-;-;-
DAV;18680331;-;-;-;836.8;0;-8.1;-;-;-;-
DAV;18680401;-;-;-;836.8;0;-4.9;-;-;-;-
DAV;18680402;-;-;-;837.6;0;-3.5;-;-;-;-
DAV;18680403;-;-;-;839.3;0;-0.3;-;-;-;-
DAV;18680404;-;-;-;838.6;0;-0.3;-;-;-;-
DAV;18680405;-;-;-;837.6;0;-1.1;-;-;-;-
DAV;18680406;-;-;-;835.4;0;0.7;-;-;-;-
DAV;18680407;-;-;-;832.3;0;2.1;-;-;-;-
DAV;18680408;-;-;-;823.1;0;1.6;-;-;-;-
DAV;18680409;-;-;-;815.5;16;1.3;-;-;-;-
DAV;18680410;-;-;-;818;9.9;-5.2;-;-;-;-
DAV;18680411;-;-;-;818.4;1.1;-6.8;-;-;-;-
DAV;18680412;-;-;-;820.3;1;-6.7;-;-;-;-
DAV;18680413;-;-;-;820.8;4.7;-5.4;-;-;-;-
DAV;18680414;-;-;-;826;5.5;-5.1;-;-;-;-
DAV;18680415;-;-;-;831.6;0;-2.6;-;-;-;-
DAV;18680416;-;-;-;830.3;0;-2.3;-;-;-;-
DAV;18680417;-;-;-;822.7;19;-2.3;-;-;-;-
DAV;18680418;-;-;-;826.9;7.7;-2.1;-;-;-;-
DAV;18680419;-;-;-;827.4;4.7;2.9;-;-;-;-
DAV;18680420;-;-;-;823.2;0;3.2;-;-;-;-
DAV;18680421;-;-;-;835;25.5;0.5;-;-;-;-
DAV;18680422;-;-;-;838.8;0;3.7;-;-;-;-
DAV;18680423;-;-;-;836.2;0;6.1;-;-;-;-
DAV;18680424;-;-;-;831.9;0;2.6;-;-;-;-
DAV;18680425;-;-;-;832.1;13;2.1;-;-;-;-
DAV;18680426;-;-;-;835.3;0;2.9;-;-;-;-
DAV;18680427;-;-;-;835.5;0;4.3;-;-;-;-
DAV;18680428;-;-;-;836.6;19.8;3.6;-;-;-;-
DAV;18680429;-;-;-;839.7;7.3;3.9;-;-;-;-
DAV;18680430;-;-;-;841.1;12.3;5;-;-;-;-
DAV;18680501;-;-;-;842.7;0;3.8;-;-;-;-
DAV;18680502;-;-;-;843.1;0;4.1;-;-;-;-
DAV;18680503;-;-;-;840.5;0;5.5;-;-;-;-
DAV;18680504;-;-;-;836.2;0;7.4;-;-;-;-
DAV;18680505;-;-;-;835.5;0;5.9;-;-;-;-
DAV;18680506;-;-;-;833.7;0.1;6.9;-;-;-;-
DAV;18680507;-;-;-;831.4;0;6.1;-;-;-;-
DAV;18680508;-;-;-;833.1;0.3;6.8;-;-;-;-
DAV;18680509;-;-;-;833.9;0;7.5;-;-;-;-
DAV;18680510;-;-;-;833.2;0;7.1;-;-;-;-
DAV;18680511;-;-;-;832.7;0;7.5;-;-;-;-
DAV;18680512;-;-;-;836.6;0;8.2;-;-;-;-
DAV;18680513;-;-;-;839.8;7;7.4;-;-;-;-
DAV;18680514;-;-;-;838.8;1;6.8;-;-;-;-
DAV;18680515;-;-;-;835.6;0;6;-;-;-;-
DAV;18680516;-;-;-;836.5;0;7.4;-;-;-;-
DAV;18680517;-;-;-;836.6;0;7.3;-;-;-;-
DAV;18680518;-;-;-;838.3;0;8.5;-;-;-;-
DAV;18680519;-;-;-;839.1;0;7.9;-;-;-;-
DAV;18680520;-;-;-;837.7;0;10.9;-;-;-;-
DAV;18680521;-;-;-;834.5;0;8.4;-;-;-;-
DAV;18680522;-;-;-;832.8;7.2;8.6;-;-;-;-
DAV;18680523;-;-;-;834.1;0.2;10.4;-;-;-;-
DAV;18680524;-;-;-;837.1;0;11.7;-;-;-;-
DAV;18680525;-;-;-;839.1;0;14.2;-;-;-;-
DAV;18680526;-;-;-;840.1;0;13.9;-;-;-;-
DAV;18680527;-;-;-;841.1;0;16.1;-;-;-;-
DAV;18680528;-;-;-;842.4;0.5;14.8;-;-;-;-
DAV;18680529;-;-;-;841.4;2.3;13.5;-;-;-;-
DAV;18680530;-;-;-;838.8;0;12;-;-;-;-
DAV;18680531;-;-;-;838.6;0;14.9;-;-;-;-
DAV;18680601;-;-;-;836.9;0;13.1;-;-;-;-
DAV;18680602;-;-;-;834.7;0;12.2;-;-;-;-
DAV;18680603;-;-;-;832.6;0;11.3;-;-;-;-
DAV;18680604;-;-;-;835.9;35.3;9.2;-;-;-;-
DAV;18680605;-;-;-;836.8;0;10.1;-;-;-;-
DAV;18680606;-;-;-;840.8;0;10.9;-;-;-;-
DAV;18680607;-;-;-;839.3;0;11.5;-;-;-;-
DAV;18680608;-;-;-;835.1;0;7.1;-;-;-;-
DAV;18680609;-;-;-;832;19.6;1.7;-;-;-;-
DAV;18680610;-;-;-;832.4;14.3;4.8;-;-;-;-
DAV;18680611;-;-;-;834.4;0;5.4;-;-;-;-
DAV;18680612;-;-;-;835.6;4.6;6.1;-;-;-;-
DAV;18680613;-;-;-;836.9;0;7.3;-;-;-;-
DAV;18680614;-;-;-;838.5;0;9.7;-;-;-;-
DAV;18680615;-;-;-;839.5;3.7;12.2;-;-;-;-
DAV;18680616;-;-;-;841.7;0;12.6;-;-;-;-
DAV;18680617;-;-;-;841.6;0;12.5;-;-;-;-
DAV;18680618;-;-;-;841.2;0;13.1;-;-;-;-
DAV;18680619;-;-;-;841.7;0.5;12.7;-;-;-;-
DAV;18680620;-;-;-;842.6;14.2;11.8;-;-;-;-
DAV;18680621;-;-;-;840.2;12.3;11.2;-;-;-;-
DAV;18680622;-;-;-;836.6;3.3;12.9;-;-;-;-
DAV;18680623;-;-;-;834.9;0;13.4;-;-;-;-
DAV;18680624;-;-;-;836.4;3.3;8.8;-;-;-;-
DAV;18680625;-;-;-;838.9;0;12.6;-;-;-;-
DAV;18680626;-;-;-;841.5;0;13.9;-;-;-;-
DAV;18680627;-;-;-;842.8;0;14;-;-;-;-
DAV;18680628;-;-;-;840.1;0;13.5;-;-;-;-
DAV;18680629;-;-;-;837.2;0.6;12.5;-;-;-;-
DAV;18680630;-;-;-;835.7;0;10.4;-;-;-;-
DAV;18680701;-;-;-;833;0;6.4;-;-;-;-
DAV;18680702;-;-;-;831.3;0;6.6;-;-;-;-
DAV;18680703;-;-;-;830.4;1;7.3;-;-;-;-
DAV;18680704;-;-;-;829.8;27;3.2;-;-;-;-
DAV;18680705;-;-;-;831.2;18;5.5;-;-;-;-
DAV;18680706;-;-;-;831.8;0;7.3;-;-;-;-
DAV;18680707;-;-;-;834.6;0;5.8;-;-;-;-
DAV;18680708;-;-;-;836.9;0;6;-;-;-;-
DAV;18680709;-;-;-;836.8;0;7.9;-;-;-;-
DAV;18680710;-;-;-;835.9;5.6;10.1;-;-;-;-
DAV;18680711;-;-;-;836.8;0;12.7;-;-;-;-
DAV;18680712;-;-;-;837.6;0;13.8;-;-;-;-
DAV;18680713;-;-;-;834.8;1.6;13;-;-;-;-
DAV;18680714;-;-;-;834.9;5.4;11.6;-;-;-;-
DAV;18680715;-;-;-;833.1;5;12.5;-;-;-;-
DAV;18680716;-;-;-;834.1;0;12.7;-;-;-;-
DAV;18680717;-;-;-;836.4;5.5;10.9;-;-;-;-
DAV;18680718;-;-;-;838;0.9;12.6;-;-;-;-
DAV;18680719;-;-;-;839.7;2.7;13.1;-;-;-;-
DAV;18680720;-;-;-;840.1;3.1;13.4;-;-;-;-
DAV;18680721;-;-;-;839.6;0;15;-;-;-;-
DAV;18680722;-;-;-;840.8;0;16.8;-;-;-;-
DAV;18680723;-;-;-;841;1.4;15.9;-;-;-;-
DAV;18680724;-;-;-;842.4;14.8;15.9;-;-;-;-
DAV;18680725;-;-;-;842.4;0;15.4;-;-;-;-
DAV;18680726;-;-;-;841.8;0;17.2;-;-;-;-
DAV;18680727;-;-;-;838.9;8.2;15.8;-;-;-;-
DAV;18680728;-;-;-;835.7;8.9;10.8;-;-;-;-
DAV;18680729;-;-;-;832.2;7.5;11;-;-;-;-
DAV;18680730;-;-;-;834.2;10.8;7.4;-;-;-;-
DAV;18680731;-;-;-;838.2;0.3;10.4;-;-;-;-
DAV;18680801;-;-;-;840.5;0;11.6;-;-;-;-
DAV;18680802;-;-;-;840.1;0;11.1;-;-;-;-
DAV;18680803;-;-;-;839;0;11.3;-;-;-;-
DAV;18680804;-;-;-;836.4;0;12.3;-;-;-;-
DAV;18680805;-;-;-;834.6;0;11.2;-;-;-;-
DAV;18680806;-;-;-;834.2;21.3;9.6;-;-;-;-
DAV;18680807;-;-;-;836.3;2.1;13.2;-;-;-;-
DAV;18680808;-;-;-;841.1;0;15.9;-;-;-;-
DAV;18680809;-;-;-;844;0;16.5;-;-;-;-
DAV;18680810;-;-;-;843.2;0;15.3;-;-;-;-
DAV;18680811;-;-;-;837.3;15;14;-;-;-;-
DAV;18680812;-;-;-;834.3;0;14.4;-;-;-;-
DAV;18680813;-;-;-;833;0.5;15.1;-;-;-;-
DAV;18680814;-;-;-;833.5;0;12.8;-;-;-;-
DAV;18680815;-;-;-;837.6;0;14.4;-;-;-;-
DAV;18680816;-;-;-;839.6;0;16.9;-;-;-;-
DAV;18680817;-;-;-;832.9;0;14.2;-;-;-;-
DAV;18680818;-;-;-;831.9;13.5;9.8;-;-;-;-
DAV;18680819;-;-;-;836.2;0;10;-;-;-;-
DAV;18680820;-;-;-;838.9;21;10.1;-;-;-;-
DAV;18680821;-;-;-;838.4;16.5;9.6;-;-;-;-
DAV;18680822;-;-;-;835.1;3.5;9.1;-;-;-;-
DAV;18680823;-;-;-;832.2;8.6;8.1;-;-;-;-
DAV;18680824;-;-;-;837.1;0;7.9;-;-;-;-
DAV;18680825;-;-;-;837.9;1.1;7.8;-;-;-;-
DAV;18680826;-;-;-;841.5;3.7;8.4;-;-;-;-
DAV;18680827;-;-;-;843.7;0;8.8;-;-;-;-
DAV;18680828;-;-;-;843.1;0;10.5;-;-;-;-
DAV;18680829;-;-;-;841.8;0;8.4;-;-;-;-
DAV;18680830;-;-;-;842;1;2.9;-;-;-;-
DAV;18680831;-;-;-;842.6;0;6.8;-;-;-;-
DAV;18680901;-;-;-;844.6;0;8.5;-;-;-;-
DAV;18680902;-;-;-;845.7;0;10.1;-;-;-;-
DAV;18680903;-;-;-;845.6;0;10.9;-;-;-;-
DAV;18680904;-;-;-;845.5;0;12.3;-;-;-;-
DAV;18680905;-;-;-;845.5;0;12.8;-;-;-;-
DAV;18680906;-;-;-;845.3;0;11.3;-;-;-;-
DAV;18680907;-;-;-;843.5;0;13.1;-;-;-;-
DAV;18680908;-;-;-;841.3;0;12.3;-;-;-;-
DAV;18680909;-;-;-;842.7;0;9.5;-;-;-;-
DAV;18680910;-;-;-;842.2;0;10.8;-;-;-;-
DAV;18680911;-;-;-;837.4;4;9.6;-;-;-;-
DAV;18680912;-;-;-;834.8;0;7.9;-;-;-;-
DAV;18680913;-;-;-;833.7;0;10.8;-;-;-;-
DAV;18680914;-;-;-;831.7;0;8.2;-;-;-;-
DAV;18680915;-;-;-;832.6;10.4;8.4;-;-;-;-
DAV;18680916;-;-;-;833.4;12.2;5.6;-;-;-;-
DAV;18680917;-;-;-;832.8;0;7.7;-;-;-;-
DAV;18680918;-;-;-;833.2;3.9;7.7;-;-;-;-
DAV;18680919;-;-;-;834.9;0;10.1;-;-;-;-
DAV;18680920;-;-;-;834.9;11;7.1;-;-;-;-
DAV;18680921;-;-;-;831.8;0;8.2;-;-;-;-
DAV;18680922;-;-;-;827.4;4.3;8.2;-;-;-;-
DAV;18680923;-;-;-;828.6;35;3.3;-;-;-;-
DAV;18680924;-;-;-;833.7;0.5;7.1;-;-;-;-
DAV;18680925;-;-;-;834.9;0;10.2;-;-;-;-
DAV;18680926;-;-;-;835.8;0;8.4;-;-;-;-
DAV;18680927;-;-;-;835.8;4.5;9.9;-;-;-;-
DAV;18680928;-;-;-;835;18;8.3;-;-;-;-
DAV;18680929;-;-;-;835.3;0;7.1;-;-;-;-
DAV;18680930;-;-;-;832.6;0;10.4;-;-;-;-
DAV;18681001;-;-;-;831.1;3.2;11.1;-;-;-;-
DAV;18681002;-;-;-;834.3;4.9;10.6;-;-;-;-
DAV;18681003;-;-;-;833;6.4;10.6;-;-;-;-
DAV;18681004;-;-;-;830.6;19;5.2;-;-;-;-
DAV;18681005;-;-;-;835.7;15.2;3.9;-;-;-;-
DAV;18681006;-;-;-;840.2;0;3.9;-;-;-;-
DAV;18681007;-;-;-;839.2;0;7.7;-;-;-;-
DAV;18681008;-;-;-;838.5;13;4.1;-;-;-;-
DAV;18681009;-;-;-;837.1;7.3;4.5;-;-;-;-
DAV;18681010;-;-;-;837.4;0;4.9;-;-;-;-
DAV;18681011;-;-;-;838.6;0;7.3;-;-;-;-
DAV;18681012;-;-;-;840.4;0.5;7.1;-;-;-;-
DAV;18681013;-;-;-;839.1;1.4;5.8;-;-;-;-
DAV;18681014;-;-;-;837.5;1;3.7;-;-;-;-
DAV;18681015;-;-;-;835.9;0.9;3.2;-;-;-;-
DAV;18681016;-;-;-;834;0;3;-;-;-;-
DAV;18681017;-;-;-;833.6;0;4.5;-;-;-;-
DAV;18681018;-;-;-;827.8;0;7.7;-;-;-;-
DAV;18681019;-;-;-;823.3;0;6.2;-;-;-;-
DAV;18681020;-;-;-;824.8;8.5;1.2;-;-;-;-
DAV;18681021;-;-;-;827.6;1;-0.8;-;-;-;-
DAV;18681022;-;-;-;829.4;0;-0.9;-;-;-;-
DAV;18681023;-;-;-;832.7;0;0.2;-;-;-;-
DAV;18681024;-;-;-;833.1;0;-0.8;-;-;-;-
DAV;18681025;-;-;-;832.4;0;3.5;-;-;-;-
DAV;18681026;-;-;-;836.9;14.8;5.7;-;-;-;-
DAV;18681027;-;-;-;833.2;0;2.1;-;-;-;-
DAV;18681028;-;-;-;839.5;13.8;-3.5;-;-;-;-
DAV;18681029;-;-;-;838.2;0;-2.5;-;-;-;-
DAV;18681030;-;-;-;838.3;0;-1.4;-;-;-;-
DAV;18681031;-;-;-;843.4;13;-2.1;-;-;-;-
DAV;18681101;-;-;-;846.4;0;-2.1;-;-;-;-
DAV;18681102;-;-;-;843.9;0;0.1;-;-;-;-
DAV;18681103;-;-;-;840.7;0;0.1;-;-;-;-
DAV;18681104;-;-;-;836.6;0;1.8;-;-;-;-
DAV;18681105;-;-;-;830.2;0;1.7;-;-;-;-
DAV;18681106;-;-;-;823.6;0;2.9;-;-;-;-
DAV;18681107;-;-;-;816.4;0;-3.5;-;-;-;-
DAV;18681108;-;-;-;818.1;15.7;-5.8;-;-;-;-
DAV;18681109;-;-;-;822.1;3.6;-7.7;-;-;-;-
DAV;18681110;-;-;-;824;0;-10.1;-;-;-;-
DAV;18681111;-;-;-;828.4;0;-7.3;-;-;-;-
DAV;18681112;-;-;-;834.6;0.2;-6.7;-;-;-;-
DAV;18681113;-;-;-;839.5;0;-10.4;-;-;-;-
DAV;18681114;-;-;-;830.7;0;-8.8;-;-;-;-
DAV;18681115;-;-;-;830.9;3;-10.3;-;-;-;-
DAV;18681116;-;-;-;833.6;0;-6.7;-;-;-;-
DAV;18681117;-;-;-;836;0;-7.8;-;-;-;-
DAV;18681118;-;-;-;838.1;0;-6.3;-;-;-;-
DAV;18681119;-;-;-;836.1;0;-5.8;-;-;-;-
DAV;18681120;-;-;-;833.9;0;-9.4;-;-;-;-
DAV;18681121;-;-;-;835.1;0;-5.2;-;-;-;-
DAV;18681122;-;-;-;834.5;0;-4.3;-;-;-;-
DAV;18681123;-;-;-;831.5;0;0.6;-;-;-;-
DAV;18681124;-;-;-;831.2;0;-1.3;-;-;-;-
DAV;18681125;-;-;-;828;0;-2.2;-;-;-;-
DAV;18681126;-;-;-;824.4;0;-2.3;-;-;-;-
DAV;18681127;-;-;-;825.7;0.3;-2;-;-;-;-
DAV;18681128;-;-;-;824.5;0;-3.5;-;-;-;-
DAV;18681129;-;-;-;830.4;0;-3.3;-;-;-;-
DAV;18681130;-;-;-;831.2;0;-5.8;-;-;-;-
DAV;18681201;-;-;-;831.7;0;-4.9;-;-;-;-
DAV;18681202;-;-;-;833.2;0;-3;-;-;-;-
DAV;18681203;-;-;-;833.4;0;-2.5;-;-;-;-
DAV;18681204;-;-;-;836.9;0;-1.8;-;-;-;-
DAV;18681205;-;-;-;838;0;1.9;-;-;-;-
DAV;18681206;-;-;-;838.1;1.3;3.2;-;-;-;-
DAV;18681207;-;-;-;838.1;0;3.1;-;-;-;-
DAV;18681208;-;-;-;833.4;0;1.3;-;-;-;-
DAV;18681209;-;-;-;835.9;16.5;-1.1;-;-;-;-
DAV;18681210;-;-;-;841.9;4;-6.8;-;-;-;-
DAV;18681211;-;-;-;834.9;0;-1.1;-;-;-;-
DAV;18681212;-;-;-;834.9;0;-2.5;-;-;-;-
DAV;18681213;-;-;-;834.9;0;-1.9;-;-;-;-
DAV;18681214;-;-;-;836.2;0;-4.1;-;-;-;-
DAV;18681215;-;-;-;836.8;0;0.9;-;-;-;-
DAV;18681216;-;-;-;832.4;3.5;-0.3;-;-;-;-
DAV;18681217;-;-;-;836.2;2.2;-4.5;-;-;-;-
DAV;18681218;-;-;-;835.5;0;-4.6;-;-;-;-
DAV;18681219;-;-;-;829.7;5;-1.3;-;-;-;-
DAV;18681220;-;-;-;827.4;0;-6.4;-;-;-;-
DAV;18681221;-;-;-;829.3;14;-1;-;-;-;-
DAV;18681222;-;-;-;829;14.4;3.8;-;-;-;-
DAV;18681223;-;-;-;820.6;20;-2.5;-;-;-;-
DAV;18681224;-;-;-;820.8;0;-1.7;-;-;-;-
DAV;18681225;-;-;-;821;2;-3.6;-;-;-;-
DAV;18681226;-;-;-;827.4;0;-9.9;-;-;-;-
DAV;18681227;-;-;-;827.6;0;-1.8;-;-;-;-
DAV;18681228;-;-;-;828.1;0.5;-1.6;-;-;-;-
DAV;18681229;-;-;-;830.4;0;1.7;-;-;-;-
DAV;18681230;-;-;-;830.1;0;0.6;-;-;-;-
DAV;18681231;-;-;-;830.6;2.5;-3.8;-;-;-;-
DAV;18690101;-;-;-;836.7;0.9;-6.4;-;-;-;-
DAV;18690102;-;-;-;840.4;2.2;-9.7;-;-;-;-
DAV;18690103;-;-;-;841.8;0;-6.9;-;-;-;-
DAV;18690104;-;-;-;840.7;0;-4.9;-;-;-;-
DAV;18690105;-;-;-;842.5;0;-7.2;-;-;-;-
DAV;18690106;-;-;-;842.8;0;-0.8;-;-;-;-
DAV;18690107;-;-;-;843.5;4.4;0;-;-;-;-
DAV;18690108;-;-;-;844.1;26.5;-3.2;-;-;-;-
DAV;18690109;-;-;-;846.1;0;-9.9;-;-;-;-
DAV;18690110;-;-;-;841.7;0;-9;-;-;-;-
DAV;18690111;-;-;-;839.4;0.7;-9.6;-;-;-;-
DAV;18690112;-;-;-;838.6;0;-9;-;-;-;-
DAV;18690113;-;-;-;835.8;0;-9.3;-;-;-;-
DAV;18690114;-;-;-;836.3;0;-8.6;-;-;-;-
DAV;18690115;-;-;-;837.1;0;-5.9;-;-;-;-
DAV;18690116;-;-;-;839.2;0.1;-4.3;-;-;-;-
DAV;18690117;-;-;-;840;0;-10.6;-;-;-;-
DAV;18690118;-;-;-;840.1;0;-14.8;-;-;-;-
DAV;18690119;-;-;-;840.6;0;-12.4;-;-;-;-
DAV;18690120;-;-;-;840;0;-13.7;-;-;-;-
DAV;18690121;-;-;-;833.2;0;-10.1;-;-;-;-
DAV;18690122;-;-;-;830;1.7;-14.8;-;-;-;-
DAV;18690123;-;-;-;831.6;0;-24.3;-;-;-;-
DAV;18690124;-;-;-;829.9;0;-19.5;-;-;-;-
DAV;18690125;-;-;-;831.6;0;-17.8;-;-;-;-
DAV;18690126;-;-;-;831.6;0;-15.6;-;-;-;-
DAV;18690127;-;-;-;832.1;0;-10.2;-;-;-;-
DAV;18690128;-;-;-;829.9;0;-4.1;-;-;-;-
DAV;18690129;-;-;-;828.4;0;-0.5;-;-;-;-
DAV;18690130;-;-;-;834.4;3;-7.1;-;-;-;-
DAV;18690131;-;-;-;837.6;0;-1.3;-;-;-;-
DAV;18690201;-;-;-;833.1;0;3.8;-;-;-;-
DAV;18690202;-;-;-;830;7.5;-1.1;-;-;-;-
DAV;18690203;-;-;-;838.1;2.3;-3;-;-;-;-
DAV;18690204;-;-;-;844.7;2.8;-0.4;-;-;-;-
DAV;18690205;-;-;-;848.1;0;0.3;-;-;-;-
DAV;18690206;-;-;-;849;0;2.1;-;-;-;-
DAV;18690207;-;-;-;845.8;0;-1.8;-;-;-;-
DAV;18690208;-;-;-;842.9;0;-2.5;-;-;-;-
DAV;18690209;-;-;-;839.6;0;-3.5;-;-;-;-
DAV;18690210;-;-;-;841.6;0;3;-;-;-;-
DAV;18690211;-;-;-;837.1;5.7;3.1;-;-;-;-
DAV;18690212;-;-;-;840.5;1.3;1.8;-;-;-;-
DAV;18690213;-;-;-;836.2;0;-3.7;-;-;-;-
DAV;18690214;-;-;-;844.3;0;-6.6;-;-;-;-
DAV;18690215;-;-;-;845.1;0;-2.1;-;-;-;-
DAV;18690216;-;-;-;844.9;0;-1.6;-;-;-;-
DAV;18690217;-;-;-;842.9;0;-1.5;-;-;-;-
DAV;18690218;-;-;-;837;0;2;-;-;-;-
DAV;18690219;-;-;-;836.2;0;0.4;-;-;-;-
DAV;18690220;-;-;-;833.3;0;-0.5;-;-;-;-
DAV;18690221;-;-;-;830.4;0;-0.4;-;-;-;-
DAV;18690222;-;-;-;827.5;0;-2;-;-;-;-
DAV;18690223;-;-;-;831.3;0;-3.4;-;-;-;-
DAV;18690224;-;-;-;836.6;0;-2;-;-;-;-
DAV;18690225;-;-;-;836.5;0.6;-3.8;-;-;-;-
DAV;18690226;-;-;-;838.6;0;-1.5;-;-;-;-
DAV;18690227;-;-;-;839.3;0;0.2;-;-;-;-
DAV;18690228;-;-;-;827.7;9.3;-5.1;-;-;-;-
DAV;18690301;-;-;-;822.3;5.4;-5.8;-;-;-;-
DAV;18690302;-;-;-;812.9;32.2;-5.8;-;-;-;-
DAV;18690303;-;-;-;818.4;12.8;-9.3;-;-;-;-
DAV;18690304;-;-;-;827.6;2.6;-14.1;-;-;-;-
DAV;18690305;-;-;-;830.1;0.1;-11.4;-;-;-;-
DAV;18690306;-;-;-;824;11.5;-5.2;-;-;-;-
DAV;18690307;-;-;-;826.5;0;-10.6;-;-;-;-
DAV;18690308;-;-;-;824.5;0;-12.2;-;-;-;-
DAV;18690309;-;-;-;820.6;0;-10.6;-;-;-;-
DAV;18690310;-;-;-;807.9;0;-5.2;-;-;-;-
DAV;18690311;-;-;-;807.9;0;-5.4;-;-;-;-
DAV;18690312;-;-;-;811.6;0;-7.2;-;-;-;-
DAV;18690313;-;-;-;812.7;0;-8.7;-;-;-;-
DAV;18690314;-;-;-;813.6;0;-8.4;-;-;-;-
DAV;18690315;-;-;-;814.6;0;-7;-;-;-;-
DAV;18690316;-;-;-;816.8;1.8;-6.1;-;-;-;-
DAV;18690317;-;-;-;817.8;0;-2.6;-;-;-;-
DAV;18690318;-;-;-;826.6;0;-3;-;-;-;-
DAV;18690319;-;-;-;829.8;0;-3.1;-;-;-;-
DAV;18690320;-;-;-;816.4;0;-4.4;-;-;-;-
DAV;18690321;-;-;-;813.7;2.6;-4.4;-;-;-;-
DAV;18690322;-;-;-;818.1;0;-3.6;-;-;-;-
DAV;18690323;-;-;-;822.7;0.3;-3.5;-;-;-;-
DAV;18690324;-;-;-;822.9;0;-6.3;-;-;-;-
DAV;18690325;-;-;-;823.7;0;-4.8;-;-;-;-
DAV;18690326;-;-;-;823.5;0;-4.9;-;-;-;-
DAV;18690327;-;-;-;817.4;0;-4.3;-;-;-;-
DAV;18690328;-;-;-;814.8;0;-2.3;-;-;-;-
DAV;18690329;-;-;-;820.4;8;-5.6;-;-;-;-
DAV;18690330;-;-;-;819.9;7.6;-4.7;-;-;-;-
DAV;18690331;-;-;-;821.9;0;-6.3;-;-;-;-
DAV;18690401;-;-;-;822.4;0;-4.6;-;-;-;-
DAV;18690402;-;-;-;824.5;0;-3.4;-;-;-;-
DAV;18690403;-;-;-;825.9;0;-3.2;-;-;-;-
DAV;18690404;-;-;-;820.3;0;-2.2;-;-;-;-
DAV;18690405;-;-;-;831.8;0.8;-2.3;-;-;-;-
DAV;18690406;-;-;-;837.4;0;-0.1;-;-;-;-
DAV;18690407;-;-;-;838.7;0;2.2;-;-;-;-
DAV;18690408;-;-;-;838.2;0;3.7;-;-;-;-
DAV;18690409;-;-;-;838.2;0.7;4.4;-;-;-;-
DAV;18690410;-;-;-;839.5;0;4.3;-;-;-;-
DAV;18690411;-;-;-;842.1;0;5;-;-;-;-
DAV;18690412;-;-;-;844.8;0;3.9;-;-;-;-
DAV;18690413;-;-;-;846.1;0;4.1;-;-;-;-
DAV;18690414;-;-;-;842.6;0;5.6;-;-;-;-
DAV;18690415;-;-;-;836.4;0;6.4;-;-;-;-
DAV;18690416;-;-;-;826;2.1;2.2;-;-;-;-
DAV;18690417;-;-;-;819.9;8.7;-0.5;-;-;-;-
DAV;18690418;-;-;-;819.4;5.7;-0.6;-;-;-;-
DAV;18690419;-;-;-;829.6;3.1;-0.5;-;-;-;-
DAV;18690420;-;-;-;833.8;0;-0.1;-;-;-;-
DAV;18690421;-;-;-;835.8;0;0.8;-;-;-;-
DAV;18690422;-;-;-;836.9;0;2.6;-;-;-;-
