stn;time;" Globalstrahlung (W/m); Tagesmittel";Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Luftdruck auf Stationshoehe (hpa);Niederschlag (mm);Sonnenscheindauer (min);Maximaltemperatur (¡C);Durchschnittstemperatur (¡C);Tiefsttemperatur (¡C);Relative Luftfeuchtigkeit (%)
STG;18650422;-;-;-;-;-;-;-;-;-;-
STG;18650423;-;-;-;-;-;-;-;-;-;-
STG;18650424;-;-;-;-;-;-;-;-;-;-
STG;18650425;-;-;-;-;-;-;-;-;-;-
STG;18650426;-;-;-;-;-;-;-;-;-;-
STG;18650427;-;-;-;-;-;-;-;-;-;-
STG;18650428;-;-;-;-;-;-;-;-;-;-
STG;18650429;-;-;-;-;-;-;-;-;-;-
STG;18650430;-;-;-;-;-;-;-;-;-;-
STG;18650501;-;-;-;-;-;-;-;-;-;-
STG;18650502;-;-;-;-;-;-;-;-;-;-
STG;18650503;-;-;-;-;-;-;-;-;-;-
STG;18650504;-;-;-;-;-;-;-;-;-;-
STG;18650505;-;-;-;-;-;-;-;-;-;-
STG;18650506;-;-;-;-;-;-;-;-;-;-
STG;18650507;-;-;-;-;-;-;-;-;-;-
STG;18650508;-;-;-;-;-;-;-;-;-;-
STG;18650509;-;-;-;-;-;-;-;-;-;-
STG;18650510;-;-;-;-;-;-;-;-;-;-
STG;18650511;-;-;-;-;-;-;-;-;-;-
STG;18650512;-;-;-;-;-;-;-;-;-;-
STG;18650513;-;-;-;-;-;-;-;-;-;-
STG;18650514;-;-;-;-;-;-;-;-;-;-
STG;18650515;-;-;-;-;-;-;-;-;-;-
STG;18650516;-;-;-;-;-;-;-;-;-;-
STG;18650517;-;-;-;-;-;-;-;-;-;-
STG;18650518;-;-;-;-;-;-;-;-;-;-
STG;18650519;-;-;-;-;-;-;-;-;-;-
STG;18650520;-;-;-;-;-;-;-;-;-;-
STG;18650521;-;-;-;-;-;-;-;-;-;-
STG;18650522;-;-;-;-;-;-;-;-;-;-
STG;18650523;-;-;-;-;-;-;-;-;-;-
STG;18650524;-;-;-;-;-;-;-;-;-;-
STG;18650525;-;-;-;-;-;-;-;-;-;-
STG;18650526;-;-;-;-;-;-;-;-;-;-
STG;18650527;-;-;-;-;-;-;-;-;-;-
STG;18650528;-;-;-;-;-;-;-;-;-;-
STG;18650529;-;-;-;-;-;-;-;-;-;-
STG;18650530;-;-;-;-;-;-;-;-;-;-
STG;18650531;-;-;-;-;-;-;-;-;-;-
STG;18650601;-;-;-;-;-;-;-;-;-;-
STG;18650602;-;-;-;-;-;-;-;-;-;-
STG;18650603;-;-;-;-;-;-;-;-;-;-
STG;18650604;-;-;-;-;-;-;-;-;-;-
STG;18650605;-;-;-;-;-;-;-;-;-;-
STG;18650606;-;-;-;-;-;-;-;-;-;-
STG;18650607;-;-;-;-;-;-;-;-;-;-
STG;18650608;-;-;-;-;-;-;-;-;-;-
STG;18650609;-;-;-;-;-;-;-;-;-;-
STG;18650610;-;-;-;-;-;-;-;-;-;-
STG;18650611;-;-;-;-;-;-;-;-;-;-
STG;18650612;-;-;-;-;-;-;-;-;-;-
STG;18650613;-;-;-;-;-;-;-;-;-;-
STG;18650614;-;-;-;-;-;-;-;-;-;-
STG;18650615;-;-;-;-;-;-;-;-;-;-
STG;18650616;-;-;-;-;-;-;-;-;-;-
STG;18650617;-;-;-;-;-;-;-;-;-;-
STG;18650618;-;-;-;-;-;-;-;-;-;-
STG;18650619;-;-;-;-;-;-;-;-;-;-
STG;18650620;-;-;-;-;-;-;-;-;-;-
STG;18650621;-;-;-;-;-;-;-;-;-;-
STG;18650622;-;-;-;-;-;-;-;-;-;-
STG;18650623;-;-;-;-;-;-;-;-;-;-
STG;18650624;-;-;-;-;-;-;-;-;-;-
STG;18650625;-;-;-;-;-;-;-;-;-;-
STG;18650626;-;-;-;-;-;-;-;-;-;-
STG;18650627;-;-;-;-;-;-;-;-;-;-
STG;18650628;-;-;-;-;-;-;-;-;-;-
STG;18650629;-;-;-;-;-;-;-;-;-;-
STG;18650630;-;-;-;-;-;-;-;-;-;-
STG;18650701;-;-;-;-;-;-;-;-;-;-
STG;18650702;-;-;-;-;-;-;-;-;-;-
STG;18650703;-;-;-;-;-;-;-;-;-;-
STG;18650704;-;-;-;-;-;-;-;-;-;-
STG;18650705;-;-;-;-;-;-;-;-;-;-
STG;18650706;-;-;-;-;-;-;-;-;-;-
STG;18650707;-;-;-;-;-;-;-;-;-;-
STG;18650708;-;-;-;-;-;-;-;-;-;-
STG;18650709;-;-;-;-;-;-;-;-;-;-
STG;18650710;-;-;-;-;-;-;-;-;-;-
STG;18650711;-;-;-;-;-;-;-;-;-;-
STG;18650712;-;-;-;-;-;-;-;-;-;-
STG;18650713;-;-;-;-;-;-;-;-;-;-
STG;18650714;-;-;-;-;-;-;-;-;-;-
STG;18650715;-;-;-;-;-;-;-;-;-;-
STG;18650716;-;-;-;-;-;-;-;-;-;-
STG;18650717;-;-;-;-;-;-;-;-;-;-
STG;18650718;-;-;-;-;-;-;-;-;-;-
STG;18650719;-;-;-;-;-;-;-;-;-;-
STG;18650720;-;-;-;-;-;-;-;-;-;-
STG;18650721;-;-;-;-;-;-;-;-;-;-
STG;18650722;-;-;-;-;-;-;-;-;-;-
STG;18650723;-;-;-;-;-;-;-;-;-;-
STG;18650724;-;-;-;-;-;-;-;-;-;-
STG;18650725;-;-;-;-;-;-;-;-;-;-
STG;18650726;-;-;-;-;-;-;-;-;-;-
STG;18650727;-;-;-;-;-;-;-;-;-;-
STG;18650728;-;-;-;-;-;-;-;-;-;-
STG;18650729;-;-;-;-;-;-;-;-;-;-
STG;18650730;-;-;-;-;-;-;-;-;-;-
STG;18650731;-;-;-;-;-;-;-;-;-;-
STG;18650801;-;-;-;-;-;-;-;-;-;-
STG;18650802;-;-;-;-;-;-;-;-;-;-
STG;18650803;-;-;-;-;-;-;-;-;-;-
STG;18650804;-;-;-;-;-;-;-;-;-;-
STG;18650805;-;-;-;-;-;-;-;-;-;-
STG;18650806;-;-;-;-;-;-;-;-;-;-
STG;18650807;-;-;-;-;-;-;-;-;-;-
STG;18650808;-;-;-;-;-;-;-;-;-;-
STG;18650809;-;-;-;-;-;-;-;-;-;-
STG;18650810;-;-;-;-;-;-;-;-;-;-
STG;18650811;-;-;-;-;-;-;-;-;-;-
STG;18650812;-;-;-;-;-;-;-;-;-;-
STG;18650813;-;-;-;-;-;-;-;-;-;-
STG;18650814;-;-;-;-;-;-;-;-;-;-
STG;18650815;-;-;-;-;-;-;-;-;-;-
STG;18650816;-;-;-;-;-;-;-;-;-;-
STG;18650817;-;-;-;-;-;-;-;-;-;-
STG;18650818;-;-;-;-;-;-;-;-;-;-
STG;18650819;-;-;-;-;-;-;-;-;-;-
STG;18650820;-;-;-;-;-;-;-;-;-;-
STG;18650821;-;-;-;-;-;-;-;-;-;-
STG;18650822;-;-;-;-;-;-;-;-;-;-
STG;18650823;-;-;-;-;-;-;-;-;-;-
STG;18650824;-;-;-;-;-;-;-;-;-;-
STG;18650825;-;-;-;-;-;-;-;-;-;-
STG;18650826;-;-;-;-;-;-;-;-;-;-
STG;18650827;-;-;-;-;-;-;-;-;-;-
STG;18650828;-;-;-;-;-;-;-;-;-;-
STG;18650829;-;-;-;-;-;-;-;-;-;-
STG;18650830;-;-;-;-;-;-;-;-;-;-
STG;18650831;-;-;-;-;-;-;-;-;-;-
STG;18650901;-;-;-;-;-;-;-;-;-;-
STG;18650902;-;-;-;-;-;-;-;-;-;-
STG;18650903;-;-;-;-;-;-;-;-;-;-
STG;18650904;-;-;-;-;-;-;-;-;-;-
STG;18650905;-;-;-;-;-;-;-;-;-;-
STG;18650906;-;-;-;-;-;-;-;-;-;-
STG;18650907;-;-;-;-;-;-;-;-;-;-
STG;18650908;-;-;-;-;-;-;-;-;-;-
STG;18650909;-;-;-;-;-;-;-;-;-;-
STG;18650910;-;-;-;-;-;-;-;-;-;-
STG;18650911;-;-;-;-;-;-;-;-;-;-
STG;18650912;-;-;-;-;-;-;-;-;-;-
STG;18650913;-;-;-;-;-;-;-;-;-;-
STG;18650914;-;-;-;-;-;-;-;-;-;-
STG;18650915;-;-;-;-;-;-;-;-;-;-
STG;18650916;-;-;-;-;-;-;-;-;-;-
STG;18650917;-;-;-;-;-;-;-;-;-;-
STG;18650918;-;-;-;-;-;-;-;-;-;-
STG;18650919;-;-;-;-;-;-;-;-;-;-
STG;18650920;-;-;-;-;-;-;-;-;-;-
STG;18650921;-;-;-;-;-;-;-;-;-;-
STG;18650922;-;-;-;-;-;-;-;-;-;-
STG;18650923;-;-;-;-;-;-;-;-;-;-
STG;18650924;-;-;-;-;-;-;-;-;-;-
STG;18650925;-;-;-;-;-;-;-;-;-;-
STG;18650926;-;-;-;-;-;-;-;-;-;-
STG;18650927;-;-;-;-;-;-;-;-;-;-
STG;18650928;-;-;-;-;-;-;-;-;-;-
STG;18650929;-;-;-;-;-;-;-;-;-;-
STG;18650930;-;-;-;-;-;-;-;-;-;-
STG;18651001;-;-;-;-;-;-;-;-;-;-
STG;18651002;-;-;-;-;-;-;-;-;-;-
STG;18651003;-;-;-;-;-;-;-;-;-;-
STG;18651004;-;-;-;-;-;-;-;-;-;-
STG;18651005;-;-;-;-;-;-;-;-;-;-
STG;18651006;-;-;-;-;-;-;-;-;-;-
STG;18651007;-;-;-;-;-;-;-;-;-;-
STG;18651008;-;-;-;-;-;-;-;-;-;-
STG;18651009;-;-;-;-;-;-;-;-;-;-
STG;18651010;-;-;-;-;-;-;-;-;-;-
STG;18651011;-;-;-;-;-;-;-;-;-;-
STG;18651012;-;-;-;-;-;-;-;-;-;-
STG;18651013;-;-;-;-;-;-;-;-;-;-
STG;18651014;-;-;-;-;-;-;-;-;-;-
STG;18651015;-;-;-;-;-;-;-;-;-;-
STG;18651016;-;-;-;-;-;-;-;-;-;-
STG;18651017;-;-;-;-;-;-;-;-;-;-
STG;18651018;-;-;-;-;-;-;-;-;-;-
STG;18651019;-;-;-;-;-;-;-;-;-;-
STG;18651020;-;-;-;-;-;-;-;-;-;-
STG;18651021;-;-;-;-;-;-;-;-;-;-
STG;18651022;-;-;-;-;-;-;-;-;-;-
STG;18651023;-;-;-;-;-;-;-;-;-;-
STG;18651024;-;-;-;-;-;-;-;-;-;-
STG;18651025;-;-;-;-;-;-;-;-;-;-
STG;18651026;-;-;-;-;-;-;-;-;-;-
STG;18651027;-;-;-;-;-;-;-;-;-;-
STG;18651028;-;-;-;-;-;-;-;-;-;-
STG;18651029;-;-;-;-;-;-;-;-;-;-
STG;18651030;-;-;-;-;-;-;-;-;-;-
STG;18651031;-;-;-;-;-;-;-;-;-;-
STG;18651101;-;-;-;-;-;-;-;-;-;-
STG;18651102;-;-;-;-;-;-;-;-;-;-
STG;18651103;-;-;-;-;-;-;-;-;-;-
STG;18651104;-;-;-;-;-;-;-;-;-;-
STG;18651105;-;-;-;-;-;-;-;-;-;-
STG;18651106;-;-;-;-;-;-;-;-;-;-
STG;18651107;-;-;-;-;-;-;-;-;-;-
STG;18651108;-;-;-;-;-;-;-;-;-;-
STG;18651109;-;-;-;-;-;-;-;-;-;-
STG;18651110;-;-;-;-;-;-;-;-;-;-
STG;18651111;-;-;-;-;-;-;-;-;-;-
STG;18651112;-;-;-;-;-;-;-;-;-;-
STG;18651113;-;-;-;-;-;-;-;-;-;-
STG;18651114;-;-;-;-;-;-;-;-;-;-
STG;18651115;-;-;-;-;-;-;-;-;-;-
STG;18651116;-;-;-;-;-;-;-;-;-;-
STG;18651117;-;-;-;-;-;-;-;-;-;-
STG;18651118;-;-;-;-;-;-;-;-;-;-
STG;18651119;-;-;-;-;-;-;-;-;-;-
STG;18651120;-;-;-;-;-;-;-;-;-;-
STG;18651121;-;-;-;-;-;-;-;-;-;-
STG;18651122;-;-;-;-;-;-;-;-;-;-
STG;18651123;-;-;-;-;-;-;-;-;-;-
STG;18651124;-;-;-;-;-;-;-;-;-;-
STG;18651125;-;-;-;-;-;-;-;-;-;-
STG;18651126;-;-;-;-;-;-;-;-;-;-
STG;18651127;-;-;-;-;-;-;-;-;-;-
STG;18651128;-;-;-;-;-;-;-;-;-;-
STG;18651129;-;-;-;-;-;-;-;-;-;-
STG;18651130;-;-;-;-;-;-;-;-;-;-
STG;18651201;-;-;-;-;2.4;-;-;2.3;-;-
STG;18651202;-;-;-;-;0.1;-;-;1.7;-;-
STG;18651203;-;-;-;-;0;-;-;0.8;-;-
STG;18651204;-;-;-;-;0;-;-;0.8;-;-
STG;18651205;-;-;-;-;0.7;-;-;4;-;-
STG;18651206;-;-;-;-;0.1;-;-;2.1;-;-
STG;18651207;-;-;-;-;0;-;-;0.5;-;-
STG;18651208;-;-;-;-;0;-;-;0.2;-;-
STG;18651209;-;-;-;-;0;-;-;-2.4;-;-
STG;18651210;-;-;-;-;0;-;-;-4.5;-;-
STG;18651211;-;-;-;-;0;-;-;-1.5;-;-
STG;18651212;-;-;-;-;0;-;-;-1.5;-;-
STG;18651213;-;-;-;-;0;-;-;-4;-;-
STG;18651214;-;-;-;-;0;-;-;-5.6;-;-
STG;18651215;-;-;-;-;3;-;-;-3.6;-;-
STG;18651216;-;-;-;-;2.2;-;-;-7.3;-;-
STG;18651217;-;-;-;-;0;-;-;-4.1;-;-
STG;18651218;-;-;-;-;0;-;-;-4.7;-;-
STG;18651219;-;-;-;-;0;-;-;-5.4;-;-
STG;18651220;-;-;-;-;0;-;-;-5.9;-;-
STG;18651221;-;-;-;-;0;-;-;-7.5;-;-
STG;18651222;-;-;-;-;0;-;-;-6.7;-;-
STG;18651223;-;-;-;-;0;-;-;-6.1;-;-
STG;18651224;-;-;-;-;0;-;-;-8.3;-;-
STG;18651225;-;-;-;-;0;-;-;-7.5;-;-
STG;18651226;-;-;-;-;0;-;-;-5.1;-;-
STG;18651227;-;-;-;-;0;-;-;-2.4;-;-
STG;18651228;-;-;-;-;0;-;-;-2.2;-;-
STG;18651229;-;-;-;-;0;-;-;-2.3;-;-
STG;18651230;-;-;-;-;0;-;-;1.3;-;-
STG;18651231;-;-;-;-;0.7;-;-;0.2;-;-
STG;18660101;-;-;-;-;0;-;-;1.9;-;-
STG;18660102;-;-;-;-;0;-;-;0;-;-
STG;18660103;-;-;-;-;0;-;-;3.1;-;-
STG;18660104;-;-;-;-;0;-;-;-0.2;-;-
STG;18660105;-;-;-;-;0;-;-;-3.6;-;-
STG;18660106;-;-;-;-;0;-;-;-3.6;-;-
STG;18660107;-;-;-;-;0.3;-;-;0.9;-;-
STG;18660108;-;-;-;-;4.1;-;-;4.4;-;-
STG;18660109;-;-;-;-;4.3;-;-;2.7;-;-
STG;18660110;-;-;-;-;9.2;-;-;0.8;-;-
STG;18660111;-;-;-;-;0.2;-;-;1;-;-
STG;18660112;-;-;-;-;1.5;-;-;-1.1;-;-
STG;18660113;-;-;-;-;0;-;-;-0.3;-;-
STG;18660114;-;-;-;-;4.4;-;-;4.1;-;-
STG;18660115;-;-;-;-;0;-;-;3.5;-;-
STG;18660116;-;-;-;-;0;-;-;4.7;-;-
STG;18660117;-;-;-;-;3.1;-;-;3.4;-;-
STG;18660118;-;-;-;-;0;-;-;3.2;-;-
STG;18660119;-;-;-;-;0;-;-;4.5;-;-
STG;18660120;-;-;-;-;0;-;-;3.6;-;-
STG;18660121;-;-;-;-;0;-;-;2.7;-;-
STG;18660122;-;-;-;-;0;-;-;1.8;-;-
STG;18660123;-;-;-;-;8.5;-;-;2.9;-;-
STG;18660124;-;-;-;-;4.1;-;-;1.2;-;-
STG;18660125;-;-;-;-;0;-;-;0.4;-;-
STG;18660126;-;-;-;-;0;-;-;1.2;-;-
STG;18660127;-;-;-;-;0;-;-;1.2;-;-
STG;18660128;-;-;-;-;0;-;-;2.8;-;-
STG;18660129;-;-;-;-;0;-;-;5.1;-;-
STG;18660130;-;-;-;-;0;-;-;5;-;-
STG;18660131;-;-;-;-;0;-;-;4.1;-;-
STG;18660201;-;-;-;-;0;-;-;4.6;-;-
STG;18660202;-;-;-;-;9;-;-;9.4;-;-
STG;18660203;-;-;-;-;8.2;-;-;3.4;-;-
STG;18660204;-;-;-;-;1.8;-;-;2.2;-;-
STG;18660205;-;-;-;-;0.5;-;-;3.6;-;-
STG;18660206;-;-;-;-;6.8;-;-;6.3;-;-
STG;18660207;-;-;-;-;0.2;-;-;10.3;-;-
STG;18660208;-;-;-;-;8.3;-;-;4.2;-;-
STG;18660209;-;-;-;-;0.8;-;-;2.8;-;-
STG;18660210;-;-;-;-;0;-;-;6.1;-;-
STG;18660211;-;-;-;-;4;-;-;4.5;-;-
STG;18660212;-;-;-;-;15.6;-;-;1.8;-;-
STG;18660213;-;-;-;-;25;-;-;0.8;-;-
STG;18660214;-;-;-;-;20;-;-;-2.3;-;-
STG;18660215;-;-;-;-;2.1;-;-;-0.2;-;-
STG;18660216;-;-;-;-;0;-;-;3.9;-;-
STG;18660217;-;-;-;-;0;-;-;5.6;-;-
STG;18660218;-;-;-;-;0;-;-;5.4;-;-
STG;18660219;-;-;-;-;6.2;-;-;1.2;-;-
STG;18660220;-;-;-;-;4.6;-;-;0.3;-;-
STG;18660221;-;-;-;-;0;-;-;0.7;-;-
STG;18660222;-;-;-;-;0;-;-;1.3;-;-
STG;18660223;-;-;-;-;1;-;-;2.3;-;-
STG;18660224;-;-;-;-;2.7;-;-;2.2;-;-
STG;18660225;-;-;-;-;7.3;-;-;-0.6;-;-
STG;18660226;-;-;-;-;0;-;-;0.9;-;-
STG;18660227;-;-;-;-;0;-;-;6.3;-;-
STG;18660228;-;-;-;-;0;-;-;5.1;-;-
STG;18660301;-;-;-;-;0;-;-;4.2;-;-
STG;18660302;-;-;-;-;0;-;-;3.8;-;-
STG;18660303;-;-;-;-;0.6;-;-;2;-;-
STG;18660304;-;-;-;-;3.7;-;-;4;-;-
STG;18660305;-;-;-;-;0;-;-;5.3;-;-
STG;18660306;-;-;-;-;0;-;-;2.9;-;-
STG;18660307;-;-;-;-;1.5;-;-;2.5;-;-
STG;18660308;-;-;-;-;8.5;-;-;1.6;-;-
STG;18660309;-;-;-;-;10;-;-;0.7;-;-
STG;18660310;-;-;-;-;41.9;-;-;0.6;-;-
STG;18660311;-;-;-;-;0;-;-;0.3;-;-
STG;18660312;-;-;-;-;0;-;-;0.7;-;-
STG;18660313;-;-;-;-;0.3;-;-;2;-;-
STG;18660314;-;-;-;-;10.4;-;-;-0.3;-;-
STG;18660315;-;-;-;-;8.2;-;-;-2.2;-;-
STG;18660316;-;-;-;-;0;-;-;4;-;-
STG;18660317;-;-;-;-;0;-;-;6.8;-;-
STG;18660318;-;-;-;-;0.4;-;-;2.8;-;-
STG;18660319;-;-;-;-;0.2;-;-;6;-;-
STG;18660320;-;-;-;-;0;-;-;5.8;-;-
STG;18660321;-;-;-;-;0;-;-;3.1;-;-
STG;18660322;-;-;-;-;0.3;-;-;3.3;-;-
STG;18660323;-;-;-;-;5;-;-;-0.2;-;-
STG;18660324;-;-;-;-;0;-;-;3.7;-;-
STG;18660325;-;-;-;-;17;-;-;3.5;-;-
STG;18660326;-;-;-;-;4.8;-;-;2.8;-;-
STG;18660327;-;-;-;-;0;-;-;5;-;-
STG;18660328;-;-;-;-;3;-;-;5;-;-
STG;18660329;-;-;-;-;3.2;-;-;6.3;-;-
STG;18660330;-;-;-;-;0;-;-;7.2;-;-
STG;18660331;-;-;-;-;8.8;-;-;7.4;-;-
STG;18660401;-;-;-;-;10.8;-;-;4.3;-;-
STG;18660402;-;-;-;-;8.6;-;-;2.2;-;-
STG;18660403;-;-;-;-;10.2;-;-;6;-;-
STG;18660404;-;-;-;-;0;-;-;4.3;-;-
STG;18660405;-;-;-;-;0;-;-;5.1;-;-
STG;18660406;-;-;-;-;0;-;-;6.1;-;-
STG;18660407;-;-;-;-;0;-;-;10.3;-;-
STG;18660408;-;-;-;-;0;-;-;12.9;-;-
STG;18660409;-;-;-;-;0;-;-;9.8;-;-
STG;18660410;-;-;-;-;4.7;-;-;6.4;-;-
STG;18660411;-;-;-;-;0;-;-;10.3;-;-
STG;18660412;-;-;-;-;5;-;-;7.7;-;-
STG;18660413;-;-;-;-;0;-;-;11.1;-;-
STG;18660414;-;-;-;-;0;-;-;11;-;-
STG;18660415;-;-;-;-;24.8;-;-;4.3;-;-
STG;18660416;-;-;-;-;4;-;-;8;-;-
STG;18660417;-;-;-;-;0;-;-;12.3;-;-
STG;18660418;-;-;-;-;0;-;-;11.6;-;-
STG;18660419;-;-;-;-;0;-;-;12.4;-;-
STG;18660420;-;-;-;-;0;-;-;10.1;-;-
STG;18660421;-;-;-;-;24.5;-;-;6.2;-;-
STG;18660422;-;-;-;-;9;-;-;5;-;-
STG;18660423;-;-;-;-;1.6;-;-;2.5;-;-
STG;18660424;-;-;-;-;0;-;-;4.9;-;-
STG;18660425;-;-;-;-;0;-;-;8.8;-;-
STG;18660426;-;-;-;-;0;-;-;11.4;-;-
STG;18660427;-;-;-;-;0;-;-;14.3;-;-
STG;18660428;-;-;-;-;0;-;-;17.5;-;-
STG;18660429;-;-;-;-;1.2;-;-;13.1;-;-
STG;18660430;-;-;-;-;0;-;-;14.6;-;-
STG;18660501;-;-;-;-;0;-;-;12.3;-;-
STG;18660502;-;-;-;-;16.5;-;-;7.9;-;-
STG;18660503;-;-;-;-;0.6;-;-;9.5;-;-
STG;18660504;-;-;-;-;0;-;-;11.1;-;-
STG;18660505;-;-;-;-;8;-;-;5.9;-;-
STG;18660506;-;-;-;-;0;-;-;9.4;-;-
STG;18660507;-;-;-;-;0;-;-;11.4;-;-
STG;18660508;-;-;-;-;0;-;-;12;-;-
STG;18660509;-;-;-;-;0;-;-;14.6;-;-
STG;18660510;-;-;-;-;0;-;-;12.5;-;-
STG;18660511;-;-;-;-;0;-;-;12.6;-;-
STG;18660512;-;-;-;-;8;-;-;5.8;-;-
STG;18660513;-;-;-;-;13.5;-;-;6.7;-;-
STG;18660514;-;-;-;-;6;-;-;4.7;-;-
STG;18660515;-;-;-;-;1.2;-;-;4.7;-;-
STG;18660516;-;-;-;-;0;-;-;6;-;-
STG;18660517;-;-;-;-;0;-;-;5.1;-;-
STG;18660518;-;-;-;-;0;-;-;6.8;-;-
STG;18660519;-;-;-;-;0;-;-;7.2;-;-
STG;18660520;-;-;-;-;0;-;-;6.6;-;-
STG;18660521;-;-;-;-;0;-;-;5.7;-;-
STG;18660522;-;-;-;-;0;-;-;6.4;-;-
STG;18660523;-;-;-;-;0;-;-;6.1;-;-
STG;18660524;-;-;-;-;0;-;-;8.8;-;-
STG;18660525;-;-;-;-;0;-;-;9.1;-;-
STG;18660526;-;-;-;-;5;-;-;10.6;-;-
STG;18660527;-;-;-;-;4;-;-;13.1;-;-
STG;18660528;-;-;-;-;5.8;-;-;13.6;-;-
STG;18660529;-;-;-;-;15.1;-;-;14;-;-
STG;18660530;-;-;-;-;0.5;-;-;12.2;-;-
STG;18660531;-;-;-;-;5.4;-;-;13.6;-;-
STG;18660601;-;-;-;-;0;-;-;15.9;-;-
STG;18660602;-;-;-;-;0;-;-;17.8;-;-
STG;18660603;-;-;-;-;0;-;-;18.8;-;-
STG;18660604;-;-;-;-;0;-;-;15.4;-;-
STG;18660605;-;-;-;-;0.4;-;-;14.8;-;-
STG;18660606;-;-;-;-;29.5;-;-;13.8;-;-
STG;18660607;-;-;-;-;0;-;-;14.1;-;-
STG;18660608;-;-;-;-;0;-;-;15.6;-;-
STG;18660609;-;-;-;-;0;-;-;17.3;-;-
STG;18660610;-;-;-;-;0;-;-;18.1;-;-
STG;18660611;-;-;-;-;0;-;-;21.4;-;-
STG;18660612;-;-;-;-;0;-;-;20.2;-;-
STG;18660613;-;-;-;-;15.7;-;-;16.3;-;-
STG;18660614;-;-;-;-;5.2;-;-;13.4;-;-
STG;18660615;-;-;-;-;26;-;-;12.2;-;-
STG;18660616;-;-;-;-;0.8;-;-;15.5;-;-
STG;18660617;-;-;-;-;6.8;-;-;9.7;-;-
STG;18660618;-;-;-;-;0;-;-;11.1;-;-
STG;18660619;-;-;-;-;0;-;-;16.7;-;-
STG;18660620;-;-;-;-;6.7;-;-;14.7;-;-
STG;18660621;-;-;-;-;0;-;-;17.5;-;-
STG;18660622;-;-;-;-;0;-;-;18.8;-;-
STG;18660623;-;-;-;-;26.5;-;-;17.7;-;-
STG;18660624;-;-;-;-;5.5;-;-;17.5;-;-
STG;18660625;-;-;-;-;0;-;-;16.9;-;-
STG;18660626;-;-;-;-;0;-;-;16.7;-;-
STG;18660627;-;-;-;-;0;-;-;18.6;-;-
STG;18660628;-;-;-;-;7;-;-;20.9;-;-
STG;18660629;-;-;-;-;0;-;-;21;-;-
STG;18660630;-;-;-;-;0;-;-;19.1;-;-
STG;18660701;-;-;-;-;2.1;-;-;17.6;-;-
STG;18660702;-;-;-;-;0;-;-;16.2;-;-
STG;18660703;-;-;-;-;12.5;-;-;12.9;-;-
STG;18660704;-;-;-;-;0;-;-;16.5;-;-
STG;18660705;-;-;-;-;0;-;-;15.8;-;-
STG;18660706;-;-;-;-;4.2;-;-;15.6;-;-
STG;18660707;-;-;-;-;5.5;-;-;12.3;-;-
STG;18660708;-;-;-;-;7.5;-;-;13.9;-;-
STG;18660709;-;-;-;-;0;-;-;14.9;-;-
STG;18660710;-;-;-;-;0.8;-;-;18.5;-;-
STG;18660711;-;-;-;-;0;-;-;18;-;-
STG;18660712;-;-;-;-;0;-;-;19.3;-;-
STG;18660713;-;-;-;-;0;-;-;19.5;-;-
STG;18660714;-;-;-;-;0;-;-;21.8;-;-
STG;18660715;-;-;-;-;0;-;-;21.6;-;-
STG;18660716;-;-;-;-;0;-;-;21.4;-;-
STG;18660717;-;-;-;-;3.6;-;-;20.5;-;-
STG;18660718;-;-;-;-;2.5;-;-;22;-;-
STG;18660719;-;-;-;-;0.5;-;-;17.5;-;-
STG;18660720;-;-;-;-;24;-;-;13.6;-;-
STG;18660721;-;-;-;-;0;-;-;15.1;-;-
STG;18660722;-;-;-;-;0;-;-;14.8;-;-
STG;18660723;-;-;-;-;0;-;-;15.4;-;-
STG;18660724;-;-;-;-;2;-;-;14.4;-;-
STG;18660725;-;-;-;-;0;-;-;15;-;-
STG;18660726;-;-;-;-;13;-;-;15.4;-;-
STG;18660727;-;-;-;-;0;-;-;15.6;-;-
STG;18660728;-;-;-;-;8.8;-;-;14.6;-;-
STG;18660729;-;-;-;-;26;-;-;13.9;-;-
STG;18660730;-;-;-;-;5;-;-;14;-;-
STG;18660731;-;-;-;-;1.8;-;-;10.9;-;-
STG;18660801;-;-;-;-;8.5;-;-;12.2;-;-
STG;18660802;-;-;-;-;1.8;-;-;13.7;-;-
STG;18660803;-;-;-;-;20.5;-;-;14.1;-;-
STG;18660804;-;-;-;-;0;-;-;15.8;-;-
STG;18660805;-;-;-;-;65.8;-;-;11.3;-;-
STG;18660806;-;-;-;-;4.8;-;-;11.3;-;-
STG;18660807;-;-;-;-;0;-;-;16.4;-;-
STG;18660808;-;-;-;-;0;-;-;15.8;-;-
STG;18660809;-;-;-;-;38.7;-;-;15.4;-;-
STG;18660810;-;-;-;-;11.2;-;-;13.1;-;-
STG;18660811;-;-;-;-;8.2;-;-;10.2;-;-
STG;18660812;-;-;-;-;2.5;-;-;10.9;-;-
STG;18660813;-;-;-;-;19;-;-;11.5;-;-
STG;18660814;-;-;-;-;21;-;-;12.8;-;-
STG;18660815;-;-;-;-;15;-;-;12.5;-;-
STG;18660816;-;-;-;-;0;-;-;14.5;-;-
STG;18660817;-;-;-;-;0;-;-;14.9;-;-
STG;18660818;-;-;-;-;0;-;-;12.6;-;-
STG;18660819;-;-;-;-;0;-;-;15;-;-
STG;18660820;-;-;-;-;16.2;-;-;14.9;-;-
